үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:
677.393,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2023.0,0,Вакум,15.0,Бүргэд,127.81,6.0,1,4.0,1
170.0,"Баянзүрх, 13-р хороолол",Паркет,1,2010.0,0,Вакум,5.0,Бүргэд,43.0,4.0,0,2.0,1
125.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2014.0,0,Вакум,16.0,Бүргэд,34.0,16.0,0,2.0,1
320.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,97.0,14.0,0,4.0,1
103.0,"Баянгол, Алтай хотхон",Паркет,1,2012.0,0,Вакум,10.0,Төмөр,36.0,8.0,0,2.0,1
400.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,0,2023.0,0,Вакум,12.0,Бүргэд,67.0,12.0,0,2.0,1
315.0,"Хан-Уул, 120 мянгат",Паркет,0,2019.0,0,Вакум,17.0,Бүргэд,82.0,15.0,0,3.0,1
326.0,"Хан-Уул, 120 мянгат",Паркет,1,2021.0,0,Вакум,11.0,Мод,53.26,3.0,0,4.0,1
167.76000000000002,"Хан-Уул, Мишээл",Паркет,1,2022.0,0,Вакум,12.0,Бүргэд,46.6,6.0,0,3.0,1
88.0,"Хан-Уул, Viva city",Паркет,0,2013.0,0,Вакум,5.0,Бүргэд,30.5,5.0,0,2.0,1
256.416,"Баянзүрх, Сансар",Паркет,1,2020.0,0,Вакум,10.0,Бүргэд,80.13,9.0,0,3.0,1
125.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,13.0,Төмөр,46.26,5.0,0,2.0,1
146.0,"Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,54.0,12.0,0,3.0,0
88.192,"Баянзүрх, Чулуун овоо",Паркет,1,2024.0,1,Вакум,16.0,Төмөр,33.92,6.0,1,1.0,0
326.0,"Хан-Уул, Зайсан",Паркет,1,2020.0,0,Вакум,11.0,Бүргэд,59.23,3.0,0,4.0,1
363.0,"Хан-Уул, Зайсан",Паркет,1,2010.0,1,Вакум,16.0,Төмөр,110.0,9.0,0,5.0,1
150.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,13.0,Төмөр вакум,51.0,6.0,0,2.0,1
386.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2017.0,0,Вакум,16.0,Бүргэд,70.0,3.0,0,3.0,1
422.4525,"Хан-Уул, Зайсан",Паркет,1,2013.0,1,Вакум,6.0,Төмөр,122.45,5.0,0,4.0,1
560.0,"Хан-Уул, Яармаг",Паркет,2,2023.0,0,Вакум,16.0,Бүргэд,130.3,12.0,0,6.0,1
492.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,1,Вакум,16.0,Бүргэд,82.0,5.0,0,3.0,1
154.8,"Хан-Уул, 19-р хороолол",Паркет,1,2023.0,0,Вакум,12.0,Бүргэд,43.0,8.0,1,3.0,1
125.1795,"Баянзүрх, Баянзүрх, Хороо 8",Паркет,1,2024.0,0,Вакум,23.0,Бүргэд,49.09,22.0,0,3.0,0
355.0,"Хан-Уул, UB Town",Паркет,1,2012.0,1,Вакум,9.0,Бүргэд,111.23,6.0,1,3.0,1
138.0,"Баянгол, 10-р хороолол",Паркет,1,2015.0,0,Вакум,12.0,Төмөр,44.12,6.0,0,2.0,1
82.0,"Баянзүрх, Баянзүрх, Хороо 8",Паркет,1,1988.0,0,Вакум,5.0,Төмөр,18.0,1.0,1,2.0,1
345.0,"Хан-Уул, Хурд",Паркет,1,2012.0,0,Вакум,12.0,Төмөр,99.0,3.0,1,4.0,1
560.29,"Хан-Уул, Яармаг",Паркет,3,2024.0,0,Вакум,16.0,Төмөр,130.3,12.0,0,6.0,1
163.82999999999998,"Баянзүрх, Баянзүрх, Хороо 22",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,54.61,1.0,0,2.0,0
145.0,"Баянгол, Баянгол, Хороо 18",Паркет,1,2011.0,0,Вакум,12.0,Бүргэд,45.86,3.0,0,2.0,1
240.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,65.0,7.0,1,3.0,1
510.75,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2021.0,0,Вакум,16.0,Бүргэд,113.5,2.0,0,6.0,1
200.0,"Баянзүрх, Зүүн 4 зам",Паркет,1,2013.0,1,Вакум,15.0,Бүргэд,65.0,13.0,0,3.0,1
135.168,"Баянзүрх, Баянзүрх, Хороо 30",Паркет,1,2015.0,0,Вакум,12.0,Бүргэд,42.24,3.0,0,2.0,1
352.35,"Хан-Уул, Яармаг",Паркет,2,2023.0,0,Вакум,17.0,Бүргэд,78.3,16.0,0,4.0,1
175.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,18.0,Төмөр вакум,56.0,16.0,0,2.0,1
126.0,"Баянзүрх, Халдвартын эмнэлэг",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,44.0,12.0,1,2.0,1
140.0,"Баянзүрх, КТМС",Паркет,1,2015.0,0,Вакум,12.0,Төмөр,52.0,1.0,1,2.0,1
316.5,"Баянгол, Төмөр зам",Паркет,1,2015.0,0,Вакум,10.0,Бүргэд,84.4,8.0,1,3.0,1
138.0,"Баянзүрх, КТМС",Паркет,1,2015.0,0,Вакум,6.0,Төмөр,53.4,1.0,1,4.0,1
555.48,"Хан-Уул, 120 мянгат",Паркет,1,2024.0,0,Вакум,23.0,Төмөр,95.76,8.0,0,4.0,0
140.0,"Баянзүрх, Халдвартын эмнэлэг",Паркет,1,2010.0,0,Вакум,14.0,Төмөр,53.0,12.0,0,2.0,1
160.0,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,49.6,11.0,1,2.0,0
110.0,"Баянгол, 10-р хороолол",Паркет,1,2014.0,0,Вакум,16.0,Бүргэд,44.8,10.0,0,3.0,1
157.0,"Баянгол, 3, 4 хороолол",Паркет,1,2022.0,0,Вакум,12.0,Бүргэд,56.0,9.0,1,3.0,1
155.0,"Сонгинохайрхан, Сонгинохайрхан, Хороо 29",Паркет,1,1990.0,0,Вакум,9.0,Бүргэд,85.0,6.0,0,4.0,1
175.0,"Сонгинохайрхан, 1-р хороолол",Паркет,2,1990.0,0,Вакум,9.0,Бүргэд,85.0,3.0,0,4.0,1
165.0,"Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2023.0,0,Вакум,17.0,Төмөр,41.03,16.0,1,2.0,1
270.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2015.0,0,Вакум,16.0,Бүргэд,78.0,10.0,0,3.0,1
134.0,"Баянзүрх, Баянзүрх, Хороо 16",Паркет,1,2017.0,0,Вакум,12.0,Бүргэд,48.0,9.0,0,3.0,1
127.0,"Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2017.0,0,Вакум,12.0,Бүргэд,39.9,10.0,0,2.0,1
101.0,"Баянзүрх, 15-р хороолол",Паркет,1,2014.0,0,Вакум,13.0,Төмөр,36.2,8.0,0,1.0,1
123.0,"Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2022.0,0,Вакум,16.0,Төмөр,34.0,16.0,1,2.0,1
190.0,"Баянзүрх, Сансар",Паркет,1,1980.0,0,Вакум,5.0,Төмөр,44.0,5.0,1,5.0,1
134.082,"Хан-Уул, Яармаг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,49.66,8.0,0,2.0,1
100.44,"Баянзүрх, Хавдар судлалын үндэсний төв",Паркет,1,2022.0,0,Вакум,10.0,Төмөр,33.48,3.0,1,2.0,1
339.0,"Баянгол, Төмөр зам",Паркет,1,2008.0,0,Вакум,7.0,Бүргэд,89.0,7.0,0,4.0,1
114.696,"Хан-Уул, Нисэх",Паркет,1,2024.0,0,Вакум,12.0,Бүргэд,42.48,11.0,0,3.0,1
165.0,"Баянгол, 10-р хороолол",Паркет,1,2016.0,0,Вакум,12.0,Бүргэд,61.0,5.0,0,4.0,1
190.0,"Баянгол, Төмөр зам",Паркет,1,2011.0,0,Вакум,5.0,Бүргэд,45.0,1.0,1,3.0,1
145.0,"Баянгол, 3, 4 хороолол",Паркет,1,2011.0,0,Вакум,12.0,Бүргэд,48.0,6.0,0,3.0,1
163.0,"Баянзүрх, 13-р хороолол",Паркет,1,1998.0,0,Вакум,10.0,Бүргэд,54.0,2.0,0,2.0,1
555.48,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024.0,0,Вакум,23.0,Төмөр,95.76,8.0,0,4.0,0
130.5,"Баянгол, 3, 4 хороолол",Паркет,1,2025.0,1,Вакум,16.0,Бүргэд,45.0,9.0,1,3.0,0
105.0,"Хан-Уул, Мишээл",Паркет,1,2024.0,0,Вакум,12.0,Төмөр,41.69,4.0,0,2.0,0
175.0,"Баянзүрх, Сансар",Паркет,1,1990.0,0,Вакум,5.0,Бүргэд,70.0,5.0,0,4.0,1
100.0,"Баянгол, 6-р бичил",Паркет,1,2015.0,0,Вакум,9.0,Бүргэд,36.0,8.0,0,3.0,1
153.0,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,16.0,Төмөр,51.0,2.0,0,3.0,1
103.0,"Баянгол, Алтай хотхон",Паркет,1,2014.0,0,Вакум,12.0,Төмөр,36.0,8.0,0,2.0,1
123.0,"Баянзүрх, Офицер",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,41.0,12.0,1,2.0,1
245.7,"Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2013.0,0,Вакум,5.0,Бүргэд,63.0,1.0,0,4.0,1
360.0,"Баянгол, Нарны хороолол",Ламинат,1,2021.0,0,Вакум,12.0,Бүргэд,89.3,12.0,1,3.0,1
596.0,"Хан-Уул, King Tower",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,137.0,5.0,0,4.0,1
400.0,"Хан-Уул, Хан-Уул, Хороо 22",Паркет,2,2010.0,1,Вакум,10.0,Бүргэд,149.94,10.0,1,6.0,1
274.0,"Хан-Уул, 19-р хороолол",Паркет,2,2015.0,0,Вакум,12.0,Төмөр вакум,94.55,2.0,0,5.0,1
276.5,"Баянгол, Төмөр зам",Паркет,1,2025.0,0,Вакум,12.0,Бүргэд,79.0,12.0,1,3.0,0
560.29,"Хан-Уул, Хан-Уул, Хороо 23",Паркет,2,2024.0,0,Вакум,16.0,Бүргэд,130.3,12.0,1,6.0,1
255.0,"Хан-Уул, Яармаг",Паркет,1,2023.0,1,Вакум,16.0,Бүргэд,65.0,13.0,0,3.0,1
230.0,"Баянзүрх, Баянмонгол хороолол",Паркет,1,2012.0,0,Вакум,10.0,Бүргэд,56.9,4.0,0,3.0,1
595.0,"Хан-Уул, King Tower",Паркет,1,2021.0,0,Вакум,16.0,Төмөр,137.0,5.0,0,3.0,1
235.0,"Баянзүрх, Баянмонгол хороолол",Паркет,1,2013.0,0,Вакум,10.0,Бүргэд,67.8,8.0,0,3.0,1
125.0,"Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2018.0,0,Вакум,12.0,Бүргэд,49.86,4.0,0,2.0,1
340.0,"Баянзүрх, 13-р хороолол",Паркет,2,2014.0,0,Вакум,14.0,Бүргэд,95.59,7.0,1,4.0,1
150.0,"Баянзүрх, 15-р хороолол",Паркет,0,1999.0,0,Вакум,5.0,Бүргэд,48.0,5.0,0,3.0,1
192.0,"Хан-Уул, Хан-Уул, Хороо 19",Паркет,1,2016.0,0,Вакум,15.0,Төмөр,62.5,4.0,0,3.0,1
165.0,"Баянзүрх, Баянзүрх дүүрэг",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,55.7,14.0,0,2.0,1
128.0,"Баянзүрх, Улаанхуаран",Паркет,1,2024.0,1,Вакум,16.0,Бүргэд,45.77,15.0,1,2.0,0
138.0,"Баянзүрх, Офицер",Паркет,1,2007.0,0,Вакум,5.0,Бүргэд,60.0,2.0,1,4.0,1
136.4,Баянзүрх,Паркет,1,2014.0,0,Вакум,12.0,Бүргэд,44.07,2.0,0,3.0,1
230.0,"Хан-Уул, 120 мянгат",Паркет,0,2008.0,0,Вакум,12.0,Төмөр,51.5,3.0,0,2.0,1
435.4,Сүхбаатар,Паркет,1,2023.0,0,Вакум,12.0,Төмөр,67.0,12.0,0,3.0,1
260.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2006.0,0,Вакум,6.0,Бүргэд,50.0,2.0,0,3.0,1
355.0,"Хан-Уул, Нархан хотхон",Паркет,1,2012.0,0,Вакум,6.0,Бүргэд,108.0,1.0,0,4.0,1
250.0,"Баянзүрх, Натур худалдааны төв",Паркет,2,2012.0,0,Вакум,10.0,Бүргэд,91.3,6.0,1,5.0,1
155.0,"Хан-Уул, Нисэх",Паркет,1,2014.0,0,Вакум,9.0,Бүргэд,66.88,9.0,1,3.0,1
165.0,"Баянгол, 10-р хороолол",Паркет,1,2018.0,0,Вакум,12.0,Бүргэд,60.0,5.0,1,3.0,1
147.0,"Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2016.0,0,Вакум,12.0,Төмөр,54.5,1.0,0,2.0,1
306.0,"Баянгол, Төмөр зам",Ламинат,1,2021.0,0,Вакум,16.0,Бүргэд,77.4,16.0,1,2.0,1
171.69,"Сонгинохайрхан, 21-р хороолол",Паркет,1,2024.0,0,Вакум,9.0,Бүргэд,58.2,1.0,1,4.0,1
200.64,"Чингэлтэй, Баянбүрд",Паркет,1,2023.0,0,Вакум,9.0,Бүргэд,62.7,5.0,1,3.0,1
435.0,"Хан-Уул, Зайсан",Паркет,1,2020.0,1,Вакум,16.0,Бүргэд,85.1,7.0,0,2.0,1
348.902,"Хан-Уул, Зайсан",Паркет,0,2024.0,1,Вакум,15.0,Төмөр,81.0,13.0,0,2.0,1
502.9,"Хан-Уул, Зайсан",Паркет,1,2024.0,1,Вакум,15.0,Төмөр,107.0,12.0,0,5.0,1
381.0,"Хан-Уул, Зайсан",Паркет,1,2024.0,1,Вакум,15.0,Төмөр,83.0,12.0,0,5.0,1
433.77,"Хан-Уул, Хурд",Паркет,1,2012.0,0,Вакум,12.0,Бүргэд,114.0,2.0,1,4.0,1
547.2,"Хан-Уул, Зайсан",Паркет,1,2024.0,1,Вакум,15.0,Төмөр,114.0,8.0,0,6.0,1
253.36500000000004,"Баянгол, 25-р эмийн сан",Паркет,1,2013.0,0,Вакум,12.0,Бүргэд,88.9,8.0,1,4.0,1
264.6,"Сүхбаатар, 220 мянгат",Паркет,1,2018.0,0,Вакум,12.0,Төмөр,54.0,8.0,0,2.0,1
268.0,"Хан-Уул, Зайсан",Паркет,0,2023.0,0,Вакум,15.0,Төмөр,53.6,9.0,0,2.0,1
133.871,"Баянзүрх, Амгалан",Паркет,1,2024.0,0,Вакум,16.0,Төмөр,45.38,8.0,1,2.0,1
176.76,"Хан-Уул, Нисэх",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,58.92,5.0,1,2.0,1
125.0,"Чингэлтэй, Баянбүрд",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,48.0,4.0,0,2.0,0
65.0,"Хан-Уул, Viva city",Ламинат,0,2012.0,0,Вакум,5.0,Вакум,20.2,2.0,0,1.0,1
134.85,"Баянзүрх, Офицер",Паркет,1,2024.0,0,Вакум,10.0,Бүргэд,53.94,10.0,0,2.0,0
260.0,"Хан-Уул, Зайсан",Паркет,1,2019.0,0,Вакум,6.0,Бүргэд,66.0,3.0,0,4.0,1
250.0,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,16.0,Төмөр вакум,74.9,10.0,1,3.0,1
204.0,"Хан-Уул, Хан-Уул, Хороо 25",Паркет,2,2022.0,0,Вакум,9.0,Бүргэд,78.23,2.0,0,4.0,1
115.0,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,13.0,Бүргэд,36.0,10.0,0,2.0,1
375.0,"Баянгол, Нарны хороолол",Паркет,1,2022.0,0,Вакум,10.0,Бүргэд,82.61,3.0,1,3.0,1
97.336,"Хан-Уул, Буянт Ухаа хороолол",Паркет,0,2014.0,0,Вакум,9.0,Бүргэд,42.32,8.0,0,1.0,1
145.0,"Баянгол, 3, 4 хороолол",Паркет,1,1980.0,0,Мод,9.0,Бүргэд,29.0,1.0,0,4.0,1
190.0,"Баянгол, Баянгол, Хороо 20",Паркет,1,2019.0,0,Вакум,16.0,Бүргэд,68.19,4.0,0,2.0,1
150.0,"Сонгинохайрхан, 21-р хороолол",Паркет,1,2014.0,0,Вакум,9.0,Бүргэд,60.0,4.0,0,3.0,1
507.15000000000003,"Баянзүрх, 13-р хороолол",Паркет,2,2020.0,0,Вакум,15.0,Бүргэд,103.5,14.0,0,5.0,1
320.0,"Хан-Уул, Зайсан",Паркет,1,2016.0,1,Вакум,6.0,Төмөр,96.7,5.0,0,3.0,1
139.0,"Сүхбаатар, 100 айл",Паркет,1,2015.0,0,Вакум,12.0,Бүргэд,54.0,9.0,0,4.0,1
290.0,"Баянзүрх, 13-р хороолол",Паркет,1,2011.0,0,Вакум,5.0,Бүргэд,95.0,3.0,0,3.0,1
155.0,"Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,48.79,2.0,0,2.0,1
326.4,"Хан-Уул, Зайсан",Паркет,1,2022.0,1,Вакум,10.0,Бүргэд,64.0,4.0,0,3.0,1
146.0,"Хан-Уул, Нисэх",Паркет,1,2024.0,0,Вакум,15.0,Бүргэд,47.0,13.0,0,2.0,1
331.09999999999997,"Баянгол, Төмөр зам",Паркет,1,2022.0,0,Вакум,16.0,Бүргэд,77.0,7.0,0,3.0,1
335.0,"Баянзүрх, Sunrise",Паркет,1,2015.0,0,Вакум,16.0,Бүргэд,79.0,7.0,0,4.0,1
395.0,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2022.0,0,Вакум,17.0,Төмөр,82.07,10.0,1,4.0,1
114.0,"Баянгол, 3, 4 хороолол",Паркет,1,2006.0,0,Вакум,5.0,Бүргэд,40.0,1.0,0,2.0,1
480.0,"Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024.0,1,Вакум,22.0,Төмөр,86.41,20.0,0,4.0,1
622.2,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2020.0,0,Вакум,16.0,Төмөр,122.0,12.0,1,4.0,1
548.8,"Баянзүрх, Сансар",Паркет,0,2024.0,0,Вакум,25.0,Төмөр,112.0,16.0,1,4.0,0
130.0,"Баянгол, 3, 4 хороолол",Паркет,1,2011.0,0,Вакум,10.0,Бүргэд,41.0,8.0,0,3.0,1
396.0,"Баянзүрх, Олимп хотхон",Паркет,1,2017.0,1,Вакум,14.0,Төмөр,120.0,6.0,1,4.0,1
263.0,"Хан-Уул, Зайсан",Паркет,1,2022.0,0,Вакум,12.0,Бүргэд,45.0,6.0,0,3.0,1
268.0,"Баянзүрх, 13-р хороолол",Паркет,3,2002.0,0,Вакум,5.0,Төмөр,90.0,2.0,0,4.0,1
397.8,"Хан-Уул, Хүннү",Паркет,1,2021.0,1,Вакум,10.0,Вакум,102.0,1.0,0,8.0,1
130.0,"Сүхбаатар, 7-р хороолол",Паркет,1,2015.0,0,Вакум,12.0,Бүргэд,41.1,2.0,0,2.0,1
270.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2018.0,0,Вакум,16.0,Төмөр,88.61,4.0,0,4.0,1
150.0,"Баянгол, 10-р хороолол",Паркет,1,2010.0,0,Вакум,12.0,Бүргэд,55.0,12.0,0,3.0,1
399.052,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2021.0,0,Вакум,16.0,Төмөр,103.65,9.0,0,4.0,1
230.0,"Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023.0,0,Төмөр вакум,13.0,Бүргэд,58.0,13.0,0,6.0,1
113.0,"Баянгол, 10-р хороолол",Паркет,1,2013.0,0,Вакум,16.0,Төмөр,43.0,13.0,0,2.0,1
560.0,"Хан-Уул, Нархан хотхон",Паркет,1,2010.0,1,Вакум,5.0,Төмөр,189.5,4.0,1,6.0,1
115.0,"Баянгол, 10-р хороолол",Паркет,1,2004.0,0,Вакум,6.0,Бүргэд,40.0,6.0,0,2.0,1
161.0,"Баянзүрх, Баянзүрх, Хороо 41",Паркет,1,2024.0,0,Вакум,16.0,Төмөр,57.44,14.0,0,2.0,1
656.5,"Хан-Уул, Яармаг",Паркет,2,2018.0,0,Вакум,9.0,Бүргэд,156.31,3.0,1,6.0,1
159.0,"Баянгол, Модны 2",Паркет,1,2020.0,0,Вакум,9.0,Бүргэд,42.29,4.0,0,2.0,1
173.0,"Баянгол, 3, 4 хороолол",Паркет,3,1990.0,0,Вакум,12.0,Төмөр,75.0,12.0,0,5.0,1
192.3,"Хан-Уул, 120 мянгат",Паркет,1,2004.0,0,Вакум,12.0,Төмөр,64.0,2.0,1,3.0,1
205.0,"Баянгол, Модны 2",Паркет,0,2013.0,0,Вакум,12.0,Бүргэд,60.0,9.0,1,3.0,1
247.475,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,23.0,Бүргэд,52.1,23.0,1,2.0,0
255.0,"Сүхбаатар, Сүхбаатар, Хороо 5",Паркет,1,1981.0,0,Вакум,9.0,Бүргэд,54.0,7.0,0,3.0,1
132.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2015.0,0,Вакум,17.0,Бүргэд,34.76,16.0,0,2.0,1
163.0,"Баянгол, 10-р хороолол",Паркет,2,2000.0,0,Вакум,5.0,Бүргэд,54.0,2.0,0,3.0,1
245.0,"Баянгол, Модны 2",Паркет,0,2011.0,0,Вакум,9.0,Бүргэд,70.0,7.0,1,5.0,1
180.0,"Баянгол, 6-р бичил",Паркет,1,2008.0,0,Вакум,9.0,Бүргэд,99.89,5.0,0,5.0,1
643.85,"Хан-Уул, Зайсан",Паркет,2,2018.0,1,Вакум,7.0,Бүргэд,163.0,4.0,0,6.0,1
235.235,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,23.0,Бүргэд,51.7,13.0,1,2.0,0
349.6,"Хан-Уул, Яармаг",Паркет,1,2023.0,0,Вакум,16.0,Төмөр,92.0,3.0,1,4.0,1
308.75,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,1,Вакум,23.0,Бүргэд,65.0,21.0,0,3.0,0
163.0,"Баянгол, Гандан",Паркет,1,2011.0,0,Вакум,6.0,Бүргэд,63.5,4.0,1,3.0,1
258.0,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,1,Вакум,23.0,Бүргэд,54.3,23.0,0,3.0,0
236.685,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024.0,0,Вакум,23.0,Бүргэд,50.9,13.0,0,3.0,0
510.0,"Хан-Уул, 19-р хороолол",Паркет,1,2018.0,0,Вакум,16.0,Бүргэд,106.0,8.0,1,3.0,1
120.0,"Баянзүрх, Ботаник",Паркет,1,1990.0,0,Вакум,5.0,Бүргэд,54.0,2.0,1,3.0,1
128.6,"Сонгинохайрхан, 21-р хороолол",Паркет,1,2024.0,1,Вакум,10.0,Бүргэд,51.44,7.0,0,3.0,1
574.5,"Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2018.0,0,Вакум,16.0,Бүргэд,133.62,6.0,1,5.0,1
382.5,"Хан-Уул, Зайсан",Паркет,1,2020.0,0,Вакум,7.0,Бүргэд,127.5,7.0,0,5.0,1
204.369,"Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2024.0,0,Вакум,16.0,Бүргэд,61.93,16.0,0,3.0,0
160.0,"Хан-Уул, 19-р хороолол",Паркет,1,1986.0,0,Вакум,5.0,Бүргэд,48.0,3.0,0,3.0,1
213.4,"Хан-Уул, Яармаг",Паркет,0,2024.0,0,Вакум,16.0,Төмөр,77.6,1.0,1,3.0,1
299.0,"Баянгол, Нарны хороолол",Паркет,1,2023.0,0,Вакум,16.0,Бүргэд,53.6,12.0,1,2.0,1
428.175,"Хан-Уул, 120 мянгат",Паркет,1,2023.0,0,Вакум,22.0,Төмөр,77.85,7.0,1,3.0,1
280.0,"Хан-Уул, Хурд",Паркет,0,2013.0,0,Вакум,9.0,Төмөр,66.6,6.0,0,4.0,1
521.0,"Сүхбаатар, 5-р хороолол",Паркет,1,2019.0,1,Вакум,16.0,Төмөр,116.0,7.0,0,4.0,1
215.0,"Баянзүрх, Баянзүрх, Хороо 18",Паркет,2,1996.0,0,Вакум,5.0,Бүргэд,66.5,2.0,1,4.0,1
255.0,"Баянгол, Төмөр зам",Паркет,2,2015.0,0,Вакум,6.0,Бүргэд,88.0,3.0,0,4.0,1
263.0,"Чингэлтэй, Чингэлтэй, Хороо 4",Паркет,1,2002.0,0,Вакум,5.0,Бүргэд,63.0,1.0,0,3.0,1
342.0,"Хан-Уул, Яармаг",Паркет,0,2019.0,0,Вакум,12.0,Бүргэд,114.0,1.0,1,4.0,1
190.0,"Баянзүрх, 14-р хороолол",Паркет,1,1987.0,0,Вакум,5.0,Бүргэд,88.0,5.0,1,6.0,1
155.0,"Хан-Уул, Нисэх",Паркет,1,2024.0,0,Вакум,16.0,Төмөр,55.2,3.0,0,3.0,1
180.0,"Баянзүрх, КТМС",Паркет,1,2023.0,0,Вакум,12.0,Бүргэд,50.0,3.0,0,2.0,1
290.0,"Сүхбаатар, 100 айл",Паркет,0,1990.0,0,Вакум,5.0,Бүргэд,105.0,1.0,0,6.0,1
315.0,"Баянгол, Нарны хороолол",Паркет,0,2019.0,0,Вакум,17.0,Бүргэд,82.0,15.0,0,3.0,1
270.0,"Хан-Уул, 120 мянгат",Паркет,0,2020.0,0,Вакум,16.0,Бүргэд,58.85,15.0,0,4.0,1
295.0,"Хан-Уул, 120 мянгат",Паркет,1,2000.0,0,Вакум,6.0,Төмөр,80.0,6.0,0,4.0,1
188.0,"Баянгол, 3, 4 хороолол",Паркет,1,2017.0,0,Вакум,12.0,Бүргэд,59.9,8.0,0,2.0,1
180.0,"Хан-Уул, Мишээл",Паркет,1,2012.0,0,Вакум,12.0,Бүргэд,57.34,10.0,1,4.0,1
185.0,"Сонгинохайрхан, 1-р хороолол",Паркет,2,1989.0,0,Вакум,9.0,Бүргэд,45.0,7.0,1,4.0,1
118.0,"Хан-Уул, Яармаг",Паркет,0,2022.0,0,Вакум,16.0,Бүргэд,38.0,1.0,0,2.0,1
158.0,"Хан-Уул, Мишээл",Паркет,1,2023.0,0,Вакум,12.0,Бүргэд,43.0,8.0,0,2.0,1
154.8,"Хан-Уул, Мишээл",Паркет,1,2023.0,0,Вакум,12.0,Бүргэд,43.0,8.0,0,3.0,1
262.0,"Хан-Уул, 19-р хороолол",Паркет,1,2011.0,1,Вакум,6.0,Төмөр,93.42,5.0,0,6.0,1
230.0,"Баянгол, 3, 4 хороолол",Паркет,1,2013.0,0,Вакум,4.0,Бүргэд,72.0,3.0,0,3.0,1
392.0,"Хан-Уул, 19-р хороолол",Паркет,1,2022.0,1,Вакум,16.0,Төмөр,84.87,7.0,0,4.0,1
85.0,"Баянзүрх, 16-р хороолол",Паркет,1,2002.0,0,Вакум,5.0,Төмөр,18.0,2.0,0,4.0,1
185.0,"Хан-Уул, Нүхтийн ам",Паркет,1,2024.0,0,Вакум,5.0,Төмөр,55.71,16.0,0,2.0,1
129.0,"Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2018.0,0,Вакум,12.0,Бүргэд,47.38,8.0,0,2.0,1
