үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:
80000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2015,Байхгүй,Вакум,9,Бүргэд,32.0 м²,9,Лизинггүй,2,Ашиглалтад орсон
116000000.00,"УБ — Баянзүрх, 14-р хороолол",Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,36.2 м²,7,Банкны лизингтэй,2,Ашиглалтад орсон
80000000.00,"Төв, Төв",,,,,,,,,,Лизинггүй,,
65000000.00,"УБ — Хан-Уул, Өлзийт хороолол",,,,,,,,700 м²,,Лизинггүй,,Ашиглалтад орсон
172000000.00,"УБ — Хан-Уул, Мишээл",Ламинат,Тагтгүй,2020,Байхгүй,Вакум,14,Бүргэд,45.15 м²,3,Лизинггүй,3,Ашиглалтад орсон
1650000000.00,"УБ — Чингэлтэй, Чингэлтэй",,,,,,,,,,Банкны лизингтэй,,Ашиглалтад орсон
230000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2011,Байгаа,Вакум,10,Бүргэд,65.1 м²,4,Лизинггүй,4,Ашиглалтад орсон
260000000.00,"УБ — Сонгинохайрхан, 5 шар",,,,,,,,64 м²,,Лизинггүй,,Ашиглалтад орсон
4270000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2",,,,,,,,,,Банкны лизингтэй,,Ашиглалтад орсон
450000000.00,"УБ — Хан-Уул, Өлзийт хороолол",,,,,,,,,,Лизинггүй,,
18000000.00,УБ — Сүхбаатар,,,,,,,,,,Лизинггүй,,
220000000.00,"УБ — Баянгол, 3, 4 хороолол",Паркет,1 тагттай,2009,Байхгүй,Төмөр вакум,6,Бүргэд,89.2 м²,5,Лизинггүй,5,Ашиглалтад орсон
175000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 2",Паркет,2 тагттай,2011,Байхгүй,Вакум,12,Төмөр,58.0 м²,2,Банкны лизингтэй,4,Ашиглалтад орсон
1500000000.00,"УБ — Хан-Уул, River Garden",Паркет,1 тагттай,2023,Байгаа,Вакум,15,Төмөр,166.0 м²,1,Лизинггүй,5,Ашиглалтад орсон
163000000.00,"УБ — Баянгол, Гандан",Паркет,1 тагттай,2006,Байхгүй,Вакум,5,Төмөр,63.5 м²,4,Лизинггүй,3,Ашиглалтад орсон
503874000.00,"УБ — Хан-Уул, 120 мянгат",Паркет,1 тагттай,2019,Байхгүй,Вакум,22,Төмөр,79.98 м²,3,Лизинггүй,3,Ашиглалтад орсон
120600000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр,40.2 м²,15,Лизинггүй,2,Ашиглалтад орсон
158000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2021,Байхгүй,Вакум,16,Төмөр,45.0 м²,8,Лизинггүй,3,Ашиглалтад орсон
5000000.00,"УБ — Баянзүрх, Зүүн 4 зам",,,,,,,,180 м² м²,,Лизинггүй,,Ашиглалтад орсон
340000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2",,,,,,,,31 м²,,Лизинггүй,,Ашиглалтад орсон
6000000.00,УБ — Хан-Уул,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,75.0 м²,6,Лизинггүй,3,Ашиглалтад орсон
7000000.00,"Төв, Төв",,,,,,,,,,Лизинггүй,,
134000000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2023,Байхгүй,Вакум,17,Бүргэд,45.7 м²,17,Лизинггүй,3,Ашиглалтад орсон
180000000.00,"УБ — Баянзүрх, 15-р хороолол",Паркет,2 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,67.0 м²,1,Лизинггүй,5,Ашиглалтад орсон
5000000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2022,Байгаа,Вакум,12,Төмөр вакум,82.06 м²,10,Лизинггүй,4,Ашиглалтад орсон
1600000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 15",,,,,,,,214 м²,,Банкны лизингтэй,,Ашиглалтад орсон
1011000000.00,"УБ — Хан-Уул, Яармаг",Паркет,2 тагттай,2020,Байгаа,Вакум,10,Төмөр,252.69 м²,9,Банкны лизингтэй,7,Ашиглалтад орсон
429750000.00,"УБ — Хан-Уул, Зайсан",,,,,,,,57 м²,,Банкны лизингтэй,,Ашиглалтад орсон
400400000.00,УБ — Хан-Уул,,,,,,,,44 м²,,Банкны лизингтэй,,Ашиглалтад орсон
3100000000.00,УБ — Баянгол,,,,,,,,,,Банкны лизингтэй,,Ашиглалтад орсон
348000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1 тагттай,2017,Байгаа,Вакум,14,Төмөр,120.0 м²,8,Лизинггүй,3,Ашиглалтад орсон
265000000.00,УБ — Баянзүрх,Паркет,1 тагттай,2013,Байхгүй,Вакум,10,Төмөр,79.5 м²,9,Банкны лизингтэй,3,Ашиглалтад орсон
1500000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2022,Байгаа,Вакум,14,Бүргэд,166.0 м²,1,Банкны лизингтэй,5,Ашиглалтад орсон
7000000.00,УБ — Сүхбаатар,,,,,,,,,,Лизинггүй,,
1500000000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
3000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",,,,,,,,360 м²,,Банкны лизингтэй,,Ашиглалтад орсон
9000000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",,,,,,,,200 м² м²,,Лизинггүй,,Ашиглалтад орсон
158000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Төмөр,45.0 м²,8,Банкны лизингтэй,3,Ашиглалтад орсон
242000000.00,"УБ — Сонгинохайрхан, Найрамдал",,,,,,,,252 м²,,Лизинггүй,,Ашиглалтад орсон
22000000.00,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 1",,,,,,,,,,Лизинггүй,,
3000000.00,"УБ — Баянзүрх, КТМС",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,75.76 м²,11,Лизинггүй,4,Ашиглалтад орсон
2500000.00,"УБ — Баянзүрх, Өгөөмөр захын зүүн",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
4300000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,80.77 м²,7,Лизинггүй,4,Ашиглалтад орсон
220000000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 7",,,,,,,,350 м² м²,,Лизинггүй,,
520000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Бүргэд,106.0 м²,8,Банкны лизингтэй,4,Ашиглалтад орсон
162000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 10",Паркет,1 тагттай,1999,Байхгүй,Вакум,5,Бүргэд,56.0 м²,5,Лизинггүй,3,Ашиглалтад орсон
380000000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2022,Байхгүй,Вакум,14,Бүргэд,108.34 м²,8,Лизинггүй,4,Ашиглалтад орсон
313150000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,1 тагттай,2010,Байхгүй,Вакум,12,Бүргэд,63.0 м²,10,Лизинггүй,4,Ашиглалтад орсон
172000000.00,"УБ — Баянгол, Нарны хороолол",Паркет,1 тагттай,2019,Байхгүй,Вакум,12,Бүргэд,61.0 м²,12,Банкны лизингтэй,3,Ашиглалтад орсон
135000000.00,"УБ — Баянзүрх, Цайз 16",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,50.21 м²,12,Лизинггүй,3,Ашиглалтад орсон
771000000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2014,Байгаа,Вакум,6,Вакум,130.59 м²,5,Лизинггүй,3,Ашиглалтад орсон
85000000.00,"УБ — Чингэлтэй, Хайлааст",,,,,,,,343 м²,,Лизинггүй,,
5000000.00,"УБ — Сонгинохайрхан, Найрамдал",,,,,,,,500 м² м²,,Хувь лизингтэй,,Ашиглалтад орсон
195195000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2024,Байхгүй,Төмөр вакум,16,Бүргэд,55.77 м²,10,Лизинггүй,2,Ашиглалтад орсон
653000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,Тагтгүй,2017,Байхгүй,Вакум,23,Төмөр,84.0 м²,9,Лизинггүй,4,Ашиглалтад орсон
850000000.00,"УБ — Хан-Уул, River Garden",Паркет,2 тагттай,2016,Байгаа,Вакум,16,Вакум,119.0 м²,4,Лизинггүй,6,Ашиглалтад орсон
520000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1 тагттай,2015,Байхгүй,Вакум,16,Төмөр вакум,106.0 м²,8,Лизинггүй,3,Ашиглалтад орсон
75000000.00,"УБ — Чингэлтэй, Хайлааст",,,,,,,,384 м²,,Лизинггүй,,
215000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 4",Паркет,1 тагттай,2008,Байхгүй,Вакум,9,Бүргэд,80.5 м²,4,Лизинггүй,3,Ашиглалтад орсон
185000000.00,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,1 тагттай,2014,Байхгүй,Вакум,9,Бүргэд,61.74 м²,8,Лизинггүй,3,Ашиглалтад орсон
125000000.00,"УБ — Хан-Уул, 19-р хороолол",Паркет,1 тагттай,1990,Байхгүй,Вакум,5,Бүргэд,30.0 м²,1,Лизинггүй,2,Ашиглалтад орсон
3000000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 15",,,,,,,,527 м²,,Лизинггүй,,Ашиглалтад орсон
840000000.00,"УБ — Хан-Уул, River Garden",Паркет,1 тагттай,2019,Байхгүй,Вакум,15,Бүргэд,112.2 м²,13,Банкны лизингтэй,4,Ашиглалтад орсон
265000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,80.6 м²,7,Лизинггүй,5,Ашиглалтад орсон
239811000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,72.0 м²,10,Лизинггүй,4,Ашиглалтад орсон
760000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 16",,,,,,,,190 м²,,Лизинггүй,,Ашиглалтад орсон
7600000.00,"УБ — Хан-Уул, River Garden",Паркет,2 тагттай,2016,Байгаа,Вакум,15,Бүргэд,161.0 м²,4,Лизинггүй,6,Ашиглалтад орсон
250000000.00,"УБ — Сонгинохайрхан, 1-р хороолол",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
82000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1 тагттай,2010,Байхгүй,Вакум,16,Бүргэд,22.39 м²,5,Лизинггүй,1,Ашиглалтад орсон
3000000000.00,"УБ — Сонгинохайрхан, Сонсголон",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
35000000.00,"УБ — Сонгинохайрхан, Найрамдал",,,,,,,,,,Лизинггүй,,
521370000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2 тагттай,2016,Байгаа,Вакум,16,Бүргэд,115.86 м²,7,Лизинггүй,5,Ашиглалтад орсон
108000000.00,"УБ — Баянзүрх, Офицер",Паркет,1 тагттай,2024,Байхгүй,Вакум,6,Бүргэд,46.0 м²,5,Лизинггүй,3,Ашиглалтад орсон
4000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 36",,,,,,,,,,Банкны лизингтэй,,Ашиглалтад орсон
110000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 41",Паркет,Тагтгүй,2015,Байхгүй,Вакум,5,Бүргэд,35.0 м²,3,Лизинггүй,2,Ашиглалтад орсон
271000000.00,"УБ — Хан-Уул, Яармаг",Паркет,2 тагттай,2023,Байгаа,Вакум,7,Бүргэд,92.0 м²,4,Лизинггүй,4,Ашиглалтад орсон
5200000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2024,Байхгүй,Вакум,15,Бүргэд,127.81 м²,6,Лизинггүй,4,Ашиглалтад орсон
268000000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,1 тагттай,2008,Байхгүй,Вакум,12,Бүргэд,60.0 м²,1,Банкны лизингтэй,3,Ашиглалтад орсон
550800000.00,"УБ — Баянгол, Баянгол, Хороо 3",Паркет,1 тагттай,2023,Байгаа,Вакум,18,Төмөр,108.0 м²,6,Лизинггүй,5,Ашиглалтад орсон
3800000000.00,"УБ — Хан-Уул, Яармаг",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
329980000.00,"УБ — Баянзүрх, 13-р хороолол",Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Төмөр,94.28 м²,5,Лизинггүй,4,Ашиглалтад орсон
110000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,40.22 м²,1,Лизинггүй,2,Ашиглалтад орсон
574500000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 36",Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Төмөр,133.62 м²,5,Лизинггүй,4,Ашиглалтад орсон
1290000000.00,"УБ — Хан-Уул, River Garden",Паркет,1 тагттай,2023,Байхгүй,Вакум,15,Төмөр,160.44 м²,2,Банкны лизингтэй,4,Ашиглалтад орсон
40000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 14",,,,,,,,,,Лизинггүй,,
319000000.00,"УБ — Баянзүрх, Натур худалдааны төв",,,,,,,,110 м²,,Лизинггүй,,Ашиглалтад орсон
4500000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2023,Байхгүй,Вакум,17,Бүргэд,46.8 м²,12,Лизинггүй,2,Ашиглалтад ороогүй
35000000.00,"УБ — Сонгинохайрхан, Ар гүнт",,,,,,,,,,Лизинггүй,,
3200000000.00,"Төв, Төв",,,,,,,,,,Банкны лизингтэй,,Ашиглалтад орсон
435000000.00,"УБ — Хан-Уул, Зайсан",Паркет,Тагтгүй,2021,Байхгүй,Вакум,15,Төмөр,77.0 м²,12,Лизинггүй,2,Ашиглалтад орсон
573700000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Мод,97.0 м²,5,Лизинггүй,4,Ашиглалтад ороогүй
104000000.00,"УБ — Баянзүрх, Их Засаг Их сургууль",Паркет,1 тагттай,2017,Байхгүй,Вакум,10,Бүргэд,37.8 м²,5,Банкны лизингтэй,2,Ашиглалтад орсон
520000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Төмөр,106.0 м²,8,Лизинггүй,4,Ашиглалтад орсон
1500000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
2800000000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 15",,,,,,,,527 м²,,Лизинггүй,,Ашиглалтад орсон
250000000.00,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 32",,,,,,,,,,Лизинггүй,,
135000000.00,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,55.0 м²,10,Лизинггүй,4,Ашиглалтад орсон
180000000.00,"Төв, Төв",,,,,,,,,,Лизинггүй,,
235000000.00,"Төв, Төв",,,,,,,,,,Лизинггүй,,
1060000000.00,"УБ — Баянгол, Нарны хороолол",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
3000000000.00,"УБ — Хан-Уул, Яармаг",,,,,,,,325 м²,,Банкны лизингтэй,,Ашиглалтад орсон
239811000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2024,Байхгүй,Вакум,16,Төмөр,72.67 м²,10,Банкны лизингтэй,3,Ашиглалтад орсон
574500000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2017,Байхгүй,Вакум,16,Төмөр,133.62 м²,6,Банкны лизингтэй,5,Ашиглалтад орсон
108162000.00,"УБ — Баянзүрх, 16-р хороолол",Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Төмөр,40.0 м²,2,Банкны лизингтэй,2,Ашиглалтад орсон
150000000.00,"УБ — Баянзүрх, Амгалан",Паркет,1 тагттай,2022,Байхгүй,Вакум,5,Төмөр,56.0 м²,5,Банкны лизингтэй,4,Ашиглалтад орсон
4500000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Паркет,Тагтгүй,2024,Байхгүй,Вакум,25,Бүргэд,112.5 м²,9,Лизинггүй,3,Ашиглалтад ороогүй
346000000.00,"УБ — Хан-Уул, King Tower",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
130000000.00,"УБ — Хан-Уул, Зайсан",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
346000000.00,"УБ — Хан-Уул, King Tower",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
273000000.00,"УБ — Сүхбаатар, 5-р хороолол",,,,,,,,36 м²,,Лизинггүй,,Ашиглалтад орсон
3400000.00,"УБ — Сүхбаатар, 100 айл",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,52.0 м²,5,Лизинггүй,2,Ашиглалтад орсон
3450000.00,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 21",,,,,,,,,,Лизинггүй,,
1350000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2021,Байгаа,Вакум,15,Төмөр,289.0 м²,8,Банкны лизингтэй,6,Ашиглалтад орсон
1123200000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2014,Байгаа,Вакум,5,Төмөр,312.0 м²,4,Банкны лизингтэй,6,Ашиглалтад орсон
206500000.00,"УБ — Хан-Уул, Яармаг",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,82.6 м²,8,Лизинггүй,4,Ашиглалтад ороогүй
320000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 20",,,,,,,,124 м²,,Лизинггүй,,Ашиглалтад орсон
5500000.00,"УБ — Баянгол, Гандан",Паркет,Тагтгүй,2023,Байхгүй,Вакум,5,Бүргэд,62.33 м²,4,Лизинггүй,4,Ашиглалтад орсон
165000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2023,Байхгүй,Вакум,15,Бүргэд,41.03 м²,15,Лизинггүй,3,Ашиглалтад орсон
1500000000.00,"УБ — Сүхбаатар, Дамбадаржаа",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
170000000.00,"УБ — Баянгол, 25-р эмийн сан",Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,55.0 м²,7,Лизинггүй,2,Ашиглалтад орсон
207020000.00,"УБ — Баянгол, Алтай хотхон",Паркет,2 тагттай,2015,Байхгүй,Вакум,10,Бүргэд,94.0 м²,10,Банкны лизингтэй,5,Ашиглалтад орсон
4200000.00,"УБ — Баянгол, 25-р эмийн сан",Паркет,1 тагттай,2024,Байхгүй,Вакум,14,Бүргэд,84.0 м²,12,Лизинггүй,4,Ашиглалтад ороогүй
292880000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,52.3 м²,4,Лизинггүй,2,Ашиглалтад орсон
188000000.00,"УБ — Баянзүрх, Амгалан",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,65.45 м²,3,Лизинггүй,4,Ашиглалтад орсон
670000000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 5",,,,,,,,,,Банкны лизингтэй,,Ашиглалтад орсон
346068000.00,"УБ — Хан-Уул, Зайсан",Паркет,Тагтгүй,2018,Байгаа,Вакум,12,Бүргэд,96.13 м²,11,Лизинггүй,7,Ашиглалтад орсон
270000000.00,"УБ — Хан-Уул, Зайсан",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,67.37 м²,8,Лизинггүй,3,Ашиглалтад орсон
780000000.00,"Дархан-Уул, Дархан-Уул",,,,,,,,,,Лизинггүй,,
250000000.00,"УБ — Баянгол, Богд-Ар",Паркет,1 тагттай,2012,Байхгүй,Төмөр вакум,6,Төмөр,80.0 м²,2,Хувь лизингтэй,5,Ашиглалтад орсон
295000000.00,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 34",,,,,,,,,,Лизинггүй,,
69000000.00,"УБ — Баянзүрх, Шар хад",Паркет,1 тагттай,2013,Байхгүй,Вакум,4,Бүргэд,36.3 м²,4,Лизинггүй,2,Ашиглалтад орсон
188000000.00,"УБ — Баянзүрх, Амгалан",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,65.45 м²,3,Лизинггүй,4,Ашиглалтад орсон
172900000.00,"УБ — Баянзүрх, Офицер",Ламинат,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,53.2 м²,5,Лизинггүй,2,Ашиглалтад ороогүй
650000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",,,,,,,,89 м²,,Банкны лизингтэй,,Ашиглалтад орсон
585000000.00,"УБ — Сүхбаатар, Хүнсний 50-р дэлгүүр",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
150480000.00,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6",,,,,,,,33 м²,,Лизинггүй,,Ашиглалтад орсон
239000000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 20",,,,,,,,70 м² м²,,Банкны лизингтэй,,Ашиглалтад орсон
365540000.00,"УБ — Хан-Уул, Зайсан",Паркет,2 тагттай,2017,Байхгүй,Вакум,10,Бүргэд,130.55 м²,7,Лизинггүй,6,Ашиглалтад орсон
360000000.00,"УБ — Баянгол, Баянгол, Хороо 3",Паркет,Тагтгүй,2024,Байхгүй,Вакум,16,Бүргэд,71.3 м²,5,Лизинггүй,4,Ашиглалтад орсон
3800000.00,"УБ — Баянзүрх, Баянзүрх, Хороо 1",Паркет,1 тагттай,2023,Байхгүй,Вакум,13,Бүргэд,83.45 м²,11,Лизинггүй,4,Ашиглалтад орсон
3200000000.00,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 32",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
350000000.00,"УБ — Чингэлтэй, Хайлааст",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
1002000000.00,"УБ — Баянгол, Богд-Ар",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
3950000.00,"УБ — Баянгол, Алтай хотхон",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
1002000000.00,"УБ — Баянгол, Богд-Ар",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
3950000.00,"УБ — Баянгол, Алтай хотхон",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
480000000.00,"УБ — Сүхбаатар, Фонтам",Паркет,1 тагттай,2013,Байгаа,Вакум,6,Бүргэд,99.0 м²,5,Лизинггүй,5,Ашиглалтад орсон
460000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2023,Байгаа,Вакум,15,Бүргэд,121.0 м²,2,Лизинггүй,5,Ашиглалтад орсон
293280000.00,"УБ — Чингэлтэй, Баянбүрд",Паркет,1 тагттай,2007,Байхгүй,Вакум,9,Бүргэд,75.2 м²,3,Лизинггүй,3,Ашиглалтад орсон
2000000000.00,"УБ — Сонгинохайрхан, 1-р хороолол",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
430000000.00,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,Тагтгүй,2011,Байгаа,Вакум,16,Төмөр,99.84 м²,15,Лизинггүй,3,Ашиглалтад орсон
180000000.00,"УБ — Сүхбаатар, Майхан толгой",,,,,,,,150 м² м²,,Лизинггүй,,Ашиглалтад орсон
191205000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,1 тагттай,2024,Байгаа,Вакум,18,Төмөр,60.7 м²,7,Лизинггүй,3,Ашиглалтад ороогүй
392000000.00,"УБ — Хан-Уул, 19-р хороолол",Паркет,1 тагттай,2022,Байгаа,Вакум,16,Бүргэд,84.87 м²,9,Лизинггүй,4,Ашиглалтад орсон
323584000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,2 тагттай,2024,Байгаа,Вакум,16,Бүргэд,101.12 м²,15,Лизинггүй,4,Ашиглалтад ороогүй
125000000.00,"УБ — Баянгол, Богд-Ар",Паркет,1 тагттай,2005,Байхгүй,Вакум,6,Бүргэд,48.0 м²,6,Лизинггүй,3,Ашиглалтад орсон
800000000.00,"УБ — Баянгол, 10-р хороолол",,,,,,,,,,Лизинггүй,,Ашиглалтад орсон
116740000.00,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,1 тагттай,2024,Байгаа,Вакум,2,Бүргэд,37.06 м²,7,Лизинггүй,1,Ашиглалтад ороогүй
3300000.00,"УБ — Сонгинохайрхан, 21-р хороолол",,,,,,,,76 м²,,Хувь лизингтэй,,Ашиглалтад орсон
190000000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,54.55 м²,14,Лизинггүй,2,Ашиглалтад орсон
2700000.00,"УБ — Чингэлтэй, Баянбүрд",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,50.0 м²,9,Лизинггүй,3,Ашиглалтад ороогүй
4500000.00,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Паркет,1 тагттай,2024,Байхгүй,Вакум,23,Бүргэд,112.0 м²,9,Лизинггүй,4,Ашиглалтад орсон
3000000.00,"УБ — Баянзүрх, Улаанхуаран",Паркет,1 тагттай,2024,Байхгүй,Вакум,23,Бүргэд,70.44 м²,22,Лизинггүй,3,Ашиглалтад ороогүй
2900000.00,"УБ — Баянзүрх, 14-р хороолол",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,54.0 м²,14,Хувь лизингтэй,2,Ашиглалтад орсон
2200000.00,"УБ — Хан-Уул, Нисэх",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,54.0 м²,11,Хувь лизингтэй,2,Ашиглалтад ороогүй
120000000.00,"УБ — Баянзүрх, Товчоо",,,,,,,,100 м² м²,,Лизинггүй,,Ашиглалтад ороогүй
2300000.00,"УБ — Чингэлтэй, Баянбүрд",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,64.0 м²,8,Хувь лизингтэй,2,Ашиглалтад ороогүй
100000000.00,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,42.0 м²,12,Лизинггүй,2,Ашиглалтад ороогүй
5100000.00,"УБ — Хан-Уул, Хүннү",Паркет,1 тагттай,2018,Байхгүй,Вакум,23,Бүргэд,117.0 м²,1,Лизинггүй,4,Ашиглалтад орсон
2500000.00,"УБ — Баянзүрх, Офицер",Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,59.0 м²,9,Лизинггүй,3,Ашиглалтад ороогүй
10000000.00,"Төв, Төв",,,,,,,,,,Лизинггүй,,
