үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:
155.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 18",Паркет,1,2010,0,Вакум,8,Бүргэд,62.0,9,0,3,1
280.0,"УБ — Сүхбаатар, 11-р хороолол",Паркет,1,2007,0,Вакум,9,Бүргэд,133.0,9,0,6,1
260.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2000,1,Вакум,5,Бүргэд,112.0,5,0,5,1
850.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Паркет,2,2012,1,Вакум,9,Бүргэд,177.0,4,0,8,1
850.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Паркет,2,2018,0,Вакум,7,Бүргэд,178.0,3,0,5,1
325.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2021,0,Вакум,12,Төмөр,102.07,10,0,3,1
148.0,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,1999,0,Вакум,9,Бүргэд,29.0,2,0,4,1
748.02,"УБ — Хан-Уул, Зайсан",Паркет,2,2021,1,Вакум,12,Мод,115.08,12,1,7,1
290.0,"УБ — Баянзүрх, Халдвартын эмнэлэг",Паркет,1,2019,1,Вакум,12,Бүргэд,92.0,7,0,4,1
124.5,"УБ — Баянзүрх, Офицер",Паркет,1,2024,0,Вакум,12,Төмөр,41.5,5,1,2,1
308.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2015,0,Вакум,13,Бүргэд,73.4,4,1,6,1
217.775,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2023,0,Вакум,16,Бүргэд,70.25,14,0,3,1
350.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Плита,1,2018,1,Вакум,16,Бүргэд,74.0,5,0,3,1
224.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2003,0,Вакум,5,Бүргэд,63.91,3,1,3,1
165.0,"УБ — Баянгол, Баянгол, Хороо 12",Паркет,1,1993,0,Вакум,9,Бүргэд,72.0,2,1,4,1
172.71,"УБ — Баянгол, 10-р хороолол",Паркет,2,2017,0,Вакум,16,Бүргэд,57.57,5,1,4,1
261.95,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,0,Вакум,9,Мод,84.5,4,1,5,1
840.0,"УБ — Хан-Уул, Хан-Уул, Хороо 19",Паркет,1,2019,0,Вакум,14,Бүргэд,112.0,13,1,5,1
135.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2018,0,Вакум,16,Бүргэд,44.0,2,0,2,1
420.82,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024,0,Вакум,16,Мод,79.4,5,1,3,1
229.5,"УБ — Баянгол, Алтай хотхон",Паркет,2,2024,0,Вакум,14,Бүргэд,67.0,11,1,3,1
220.78,"УБ — Хан-Уул, Хан-Уул, Хороо 19",Паркет,0,2021,0,Вакум,12,Бүргэд,58.1,7,1,4,1
160.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,1989,0,Вакум,12,Бүргэд,29.0,11,0,3,1
123.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2021,0,Вакум,12,Бүргэд,40.72,3,0,2,1
190.0,"УБ — Баянзүрх, Сансар",Паркет,0,2010,0,Вакум,13,Төмөр,73.0,3,1,4,1
386.09999999999997,"УБ — Баянзүрх, 13-р хороолол",Паркет,2,2010,1,Вакум,12,Төмөр,99.0,7,1,5,1
265.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2015,0,Вакум,12,Бүргэд,54.63,8,1,2,1
489.364,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,2,2011,1,Вакум,9,Мод,128.78,1,1,5,1
415.14,"УБ — Хан-Уул, Зайсан",Паркет,1,2022,0,Вакум,14,Бүргэд,73.3,6,0,4,1
320.0,"УБ — Хан-Уул, Зайсан",Паркет,0,2013,1,Вакум,6,Бүргэд,91.14,5,0,6,1
172.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,1,Вакум,13,Мод,53.73,7,1,2,1
235.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2014,0,Вакум,10,Бүргэд,68.0,8,0,3,1
345.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,2,2022,0,Вакум,16,Төмөр вакум,87.0,5,0,4,1
405.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2021,1,Вакум,16,Төмөр,98.6,12,0,3,1
280.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,13,Мод,90.25,10,1,3,1
151.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,13,Төмөр вакум,55.92,10,0,2,1
285.0,"УБ — Баянзүрх, Бөхийн Өргөө",Паркет,1,1991,0,Вакум,9,Бүргэд,106.0,6,0,5,1
132.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2018,0,Вакум,16,Төмөр,45.0,2,0,2,1
90.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 20",Паркет,1,2020,0,Вакум,7,Бүргэд,49.7,5,0,3,1
230.0,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2012,0,Вакум,10,Бүргэд,57.0,4,1,3,1
310.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,1985,0,Вакум,5,Бүргэд,52.0,2,1,3,1
330.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2017,1,Вакум,9,Бүргэд,108.37,7,1,5,1
265.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2014,1,Вакум,9,Бүргэд,89.93,5,1,5,1
454.5450000000001,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2022,0,Вакум,23,Бүргэд,69.93,23,1,4,1
413.89,"УБ — Хан-Уул, Хурд",Паркет,1,2014,0,Вакум,12,Бүргэд,114.97,9,0,6,1
230.0,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2013,0,Вакум,10,Бүргэд,56.0,4,1,3,1
255.0,"УБ — Сүхбаатар, Монгол Улсын Их Сургууль",Паркет,1,2006,0,Вакум,6,Бүргэд,45.0,2,0,4,1
146.2224,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2024,1,Вакум,7,Төмөр вакум,44.58,5,0,2,1
180.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,12,Төмөр,71.2,4,0,4,1
235.0,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2016,0,Вакум,10,Бүргэд,67.8,8,1,2,1
380.0,"УБ — Сүхбаатар, Бага тойрог",Паркет,2,2007,0,Модон вакум,6,Төмөр вакум,113.0,6,1,4,1
199.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Төмөр,54.55,16,0,3,1
177.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,50.85,6,1,2,1
309.0,"УБ — Баянгол, Модны 2",Паркет,1,2022,0,Вакум,25,Бүргэд,55.0,21,0,3,1
132.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2018,0,Вакум,10,Төмөр,44.0,2,0,2,1
327.6,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,2,1992,0,Вакум,5,Бүргэд,126.0,2,0,7,1
156.096,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,16,Бүргэд,43.36,2,0,2,0
185.0,"УБ — Баянгол, Төмөр зам",Паркет,1,2010,0,Вакум,12,Бүргэд,53.0,3,1,2,1
490.0,УБ — Сүхбаатар,Паркет,1,2010,1,Вакум,5,Бүргэд,152.0,5,1,7,1
140.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2015,0,Төмөр вакум,16,Бүргэд,40.0,5,0,2,1
435.0,"УБ — Хан-Уул, Хүннү",Паркет,1,2023,0,Вакум,25,Бүргэд,70.0,18,1,3,1
480.0,"УБ — Хан-Уул, Нархан хотхон",Паркет,2,2012,1,Вакум,6,Төмөр,161.0,5,0,7,1
455.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2019,0,Вакум,23,Төмөр,70.0,4,0,3,1
240.0,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Паркет,2,2022,0,Төмөр вакум,7,Бүргэд,80.0,6,0,5,1
217.55800000000002,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2024,0,Вакум,12,Бүргэд,70.18,4,1,5,1
113.4,"УБ — Баянзүрх, Монгол Япон эмнэлэг",Паркет,1,2024,0,Вакум,16,Бүргэд,42.0,2,0,2,0
492.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2023,1,Вакум,16,Бүргэд,82.0,5,1,4,1
170.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,2,2016,0,Вакум,12,Бүргэд,62.36,10,1,4,1
183.0,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,2020,0,Вакум,16,Төмөр,57.88,15,0,2,1
310.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,1990,0,Вакум,5,Төмөр,52.0,2,0,2,1
190.25,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,14,Төмөр,76.1,2,0,4,1
160.0,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2020,0,Вакум,13,Бүргэд,55.86,2,1,3,1
200.0,"УБ — Чингэлтэй, 40 мянгат",Паркет,1,1982,0,Вакум,4,Бүргэд,52.0,2,0,3,1
610.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,0,Вакум,16,Бүргэд,120.0,12,0,4,1
240.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2015,0,Төмөр вакум,12,Төмөр,64.0,4,0,2,1
145.0,"УБ — Баянгол, Баянгол, Хороо 18",Паркет,1,2011,0,Вакум,12,Бүргэд,45.86,3,0,2,1
230.0,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2016,0,Вакум,10,Бүргэд,56.9,4,1,2,1
212.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2018,0,Вакум,14,Бүргэд,76.0,14,0,5,1
129.375,УБ — Сүхбаатар,Паркет,1,2014,0,Вакум,9,Төмөр,51.75,1,0,2,1
250.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 7",Паркет,1,1980,0,Вакум,5,Бүргэд,60.0,5,0,3,1
230.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2016,0,Вакум,10,Бүргэд,65.0,3,1,2,1
118.82,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2024,0,Вакум,16,Төмөр,42.7,16,0,2,0
125.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,1986,0,Вакум,5,Бүргэд,30.0,4,0,2,1
135.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,2,1998,0,Вакум,12,Бүргэд,52.0,2,1,4,1
159.6,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2015,0,Вакум,16,Төмөр вакум,57.0,6,0,2,1
435.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2020,1,Вакум,16,Бүргэд,85.1,7,0,2,1
165.6,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 18",Паркет,1,2023,0,Вакум,16,Бүргэд,51.75,3,1,3,1
178.0,"УБ — Баянгол, Баруун 4 зам",Паркет,1,2012,0,Вакум,16,Бүргэд,50.0,6,0,3,1
585.0,"УБ — Хан-Уул, Хүннү",Паркет,2,2019,0,Вакум,22,Төмөр,117.0,2,0,5,1
510.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,2,2019,1,Вакум,15,Төмөр,103.0,14,0,4,1
185.0,"УБ — Баянгол, Модны 2",Паркет,1,2017,0,Вакум,10,Төмөр,65.0,5,0,2,1
428.0,"УБ — Хан-Уул, Хүннү",Паркет,1,2022,0,Вакум,23,Төмөр,70.0,16,0,4,1
184.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2018,0,Вакум,12,Вакум,49.0,8,0,1,1
138.32,"УБ — Хан-Уул, Нисэх",Паркет,1,2021,0,Вакум,16,Төмөр,53.2,13,1,2,1
280.0,"УБ — Чингэлтэй, 50 мянгат",Паркет,1,2006,0,Вакум,4,Төмөр,50.0,2,0,3,1
132.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2018,0,Вакум,12,Төмөр,44.7,2,0,2,1
89.6,"УБ — Баянзүрх, Баянзүрх, Хороо 41",Паркет,1,2014,0,Вакум,13,Бүргэд,32.0,9,1,1,1
322.711,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2014,0,Вакум,23,Бүргэд,78.71,14,0,3,0
158.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2020,0,Вакум,12,Төмөр,46.0,5,0,3,1
148.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,1,2007,0,Вакум,11,Бүргэд,55.0,5,1,4,1
662.1999999999999,"УБ — Хан-Уул, Яармаг",Паркет,1,2013,1,Модон вакум,13,Вакум,154.0,9,0,6,1
280.0,"УБ — Баянгол, Төмөр зам",Паркет,2,2016,0,Вакум,11,Бүргэд,79.0,3,1,4,1
360.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2016,0,Вакум,12,Төмөр вакум,120.0,2,0,5,1
395.0,"УБ — Хан-Уул, Яармаг",Паркет,2,2024,0,Вакум,15,Төмөр вакум,104.0,1,0,4,1
173.05,"УБ — Баянгол, Алтай хотхон",Паркет,1,2010,0,Вакум,6,Бүргэд,69.22,6,0,3,1
149.856,"УБ — Баянзүрх, Амгалан",Паркет,1,2021,0,Вакум,5,Төмөр,56.0,5,1,4,1
145.0,"УБ — Баянзүрх, Улаанхуаран",Паркет,1,2016,0,Вакум,12,Бүргэд,50.32,8,0,3,1
184.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2018,0,Вакум,12,Бүргэд,49.6,8,1,2,1
264.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2008,0,Вакум,6,Төмөр,88.0,5,0,4,1
350.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2008,1,Вакум,6,Бүргэд,160.0,5,0,6,1
114.462,"УБ — Хан-Уул, Нисэх",Паркет,1,2025,0,Вакум,16,Бүргэд,63.59,13,0,3,0
677.0,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,2,2024,0,Вакум,15,Төмөр,127.0,6,1,7,1
456.17,"УБ — Баянзүрх, Сансар",Паркет,1,2023,0,Вакум,25,Бүргэд,78.0,22,0,4,1
306.9,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2024,0,Вакум,16,Бүргэд,55.8,11,0,2,1
231.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2024,1,Вакум,14,Бүргэд,55.0,12,0,2,0
749.7,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,4,Төмөр,153.0,3,0,5,1
174.20000000000002,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,14,Бүргэд,52.0,14,1,2,1
438.0,"УБ — Сүхбаатар, 5-р хороолол",Паркет,0,2008,0,Вакум,9,Бүргэд,76.0,3,1,5,1
118.5,"УБ — Баянгол, 25-р эмийн сан",Паркет,1,2011,0,Вакум,12,Бүргэд,33.8,5,0,2,1
525.0,"УБ — Хан-Уул, King Tower",Паркет,1,2021,0,Вакум,19,Бүргэд,137.0,13,1,3,1
215.0,"УБ — Баянгол, 25-р эмийн сан",Паркет,1,2003,0,Вакум,5,Бүргэд,63.7,3,0,3,1
309.0,"УБ — Баянгол, Модны 2",Паркет,1,2022,0,Вакум,25,Бүргэд,55.0,21,1,2,1
270.0,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,1,2013,0,Вакум,16,Бүргэд,88.61,4,0,5,1
150.0,"УБ — Баянзүрх, Баянзүрх, Хороо 36",Паркет,1,2020,0,Вакум,5,Төмөр,56.6,5,0,2,1
215.155,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Паркет,1,2020,0,Вакум,12,Төмөр вакум,58.15,7,0,5,1
112.0,"УБ — Баянзүрх, Баянзүрх, Хороо 13",Паркет,1,2024,0,Вакум,16,Төмөр,35.47,16,0,2,1
305.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2020,1,Вакум,6,Төмөр,80.0,2,1,5,1
150.0,"УБ — Баянзүрх, Нохойтой хөшөө",Паркет,1,2024,0,Вакум,16,Бүргэд,48.0,16,0,3,1
265.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2018,0,Вакум,12,Бүргэд,74.09,1,0,4,1
138.0,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2007,0,Вакум,5,Бүргэд,60.0,2,1,4,1
125.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2012,0,Вакум,12,Бүргэд,37.0,12,0,2,1
143.2,"УБ — Хан-Уул, Нисэх",Паркет,1,2020,0,Вакум,10,Бүргэд,55.0,8,0,2,1
439.0,"УБ — Хан-Уул, Хурд",Паркет,2,2014,1,Вакум,12,Вакум,125.5,10,0,5,1
410.94,"УБ — Хан-Уул, Хурд",Паркет,1,2012,0,Вакум,12,Бүргэд,114.0,2,1,4,1
200.0,"УБ — Баянзүрх, Бөхийн Өргөө",Паркет,2,1999,0,Вакум,7,Төмөр,64.78,3,0,3,1
241.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,0,2021,0,Вакум,16,Бүргэд,48.0,15,0,2,1
565.0,"УБ — Хан-Уул, King Tower",Паркет,1,2022,1,Вакум,16,Бүргэд,133.0,13,0,3,1
116.74,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,1,2024,1,Вакум,2,Бүргэд,37.06,7,0,1,0
323.584,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,2,2024,1,Вакум,16,Бүргэд,101.12,15,0,4,0
191.205,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,1,2024,1,Вакум,18,Төмөр,60.7,7,0,3,0
222.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,12,Бүргэд,79.9,5,0,4,1
138.012,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Паркет,1,2024,0,Вакум,16,Бүргэд,44.52,3,0,2,0
663.545844,"УБ — Чингэлтэй, 50 мянгат",Ламинат,1,2020,1,Төмөр вакум,24,Төмөр вакум,102.57,9,1,3,1
681.50065488,"УБ — Чингэлтэй, 50 мянгат",Ламинат,1,2020,1,Төмөр вакум,24,Төмөр вакум,116.66,7,1,3,1
838.441692,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Ламинат,1,2020,1,Төмөр вакум,24,Төмөр вакум,127.71,8,1,5,1
245.2065,"УБ — Баянзүрх, Сансар",Паркет,1,2022,0,Вакум,16,Бүргэд,63.69,7,0,2,1
348.5405,"УБ — Баянзүрх, Сансар",Паркет,1,2022,0,Вакум,16,Бүргэд,90.53,3,0,3,1
230.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,0,2013,1,Вакум,12,Бүргэд,89.0,1,0,7,1
138.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2018,0,Вакум,16,Бүргэд,44.12,6,0,2,1
267.995,"УБ — Баянгол, Алтай хотхон",Паркет,1,2023,1,Вакум,15,Бүргэд,76.57,4,0,3,1
210.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2014,0,Вакум,12,Бүргэд,50.0,2,0,2,1
295.0,"УБ — Хан-Уул, 120 мянгат",Паркет,2,2000,0,Вакум,6,Төмөр,82.0,6,0,4,1
227.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2024,0,Вакум,16,Бүргэд,64.0,16,1,4,1
78.0,"УБ — Баянзүрх, 15-р хороолол",Паркет,1,2010,0,Вакум,6,Бүргэд,30.0,6,0,2,1
88.192,"УБ — Баянзүрх, Чулуун овоо",Паркет,1,2024,1,Вакум,16,Төмөр,33.92,6,1,1,0
163.0,"УБ — Баянгол, 10-р хороолол",Паркет,2,2000,0,Вакум,5,Бүргэд,54.0,2,0,3,1
386.1,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2020,0,Вакум,16,Бүргэд,70.2,3,1,3,1
208.104,"УБ — Баянгол, Төмөр зам",Паркет,1,2009,0,Вакум,5,Бүргэд,71.76,5,0,5,1
177.086,"УБ — Баянзүрх, Амгалан",Паркет,1,2024,0,Вакум,16,Бүргэд,68.11,11,0,3,1
557.0,УБ — Сүхбаатар,Паркет,1,2015,0,Вакум,16,Төмөр,94.52,10,1,3,1
625.0,"УБ — Хан-Уул, Хүннү",Паркет,2,2024,0,Вакум,23,Бүргэд,95.86,8,1,4,1
210.0,"УБ — Хан-Уул, Хан-Уул, Хороо 19",Паркет,1,2015,0,Вакум,6,Төмөр,74.92,6,0,3,1
199.8,"УБ — Хан-Уул, Яармаг",Паркет,1,2014,0,Вакум,12,Бүргэд,74.0,12,1,4,1
418.7,"УБ — Хан-Уул, River Garden",Паркет,1,2020,1,Вакум,16,Бүргэд,79.0,13,1,3,1
458.5,УБ — Хан-Уул,Паркет,1,2020,0,Вакум,23,Төмөр,69.93,23,1,4,1
245.0,"УБ — Баянгол, Модны 2",Паркет,2,2013,0,Вакум,12,Бүргэд,69.85,5,0,4,1
245.0,"УБ — Баянгол, Модны 2",Паркет,0,2011,0,Вакум,9,Бүргэд,70.0,7,1,5,1
352.0,"УБ — Хан-Уул, UB Town",Паркет,2,2014,1,Вакум,10,Бүргэд,118.0,6,1,7,1
360.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2019,0,Вакум,6,Бүргэд,94.1,2,1,4,1
300.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Вакум,100.0,10,0,4,1
308.0,"УБ — Хан-Уул, Яармаг",Паркет,2,2023,0,Вакум,16,Төмөр,102.0,11,1,5,1
435.0,"УБ — Хан-Уул, Хан-Уул, Хороо 18",Паркет,1,2021,0,Вакум,24,Бүргэд,70.0,18,0,3,1
94.29,"УБ — Баянзүрх, Баянзүрх, Хороо 13",Паркет,1,2024,0,Вакум,15,Төмөр,31.43,2,0,1,0
442.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2013,0,Вакум,12,Бүргэд,108.0,2,1,6,1
758.4,"УБ — Хан-Уул, Яармаг",Паркет,2,2021,1,Вакум,9,Бүргэд,158.0,5,1,6,1
134.1,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,49.66,4,0,2,0
231.0,"УБ — Хан-Уул, Мишээл",Паркет,0,2020,0,Вакум,15,Төмөр,76.91,1,1,3,1
216.38,"УБ — Чингэлтэй, 5-р сургуулийн ойролцоо",Паркет,1,2014,0,Вакум,10,Вакум,69.8,6,0,3,1
208.0,"УБ — Баянгол, Модны 2",Паркет,1,2012,0,Вакум,10,Төмөр,67.06,3,1,3,1
565.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2021,0,Вакум,10,Төмөр,103.24,4,0,4,1
120.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 7",Паркет,1,2012,1,Вакум,7,Бүргэд,64.0,5,0,3,1
108.0,"УБ — Баянзүрх, 14-р хороолол",Паркет,1,2013,0,Вакум,12,Бүргэд,39.8,8,0,1,1
115.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2015,0,Вакум,16,Бүргэд,44.0,3,0,2,1
435.0,"УБ — Хан-Уул, Хан-Уул, Хороо 18",Паркет,1,2021,0,Вакум,25,Бүргэд,70.0,18,1,4,1
128.0,"УБ — Баянзүрх, Баянзүрх дүүрэг",Паркет,1,2023,0,Вакум,16,Төмөр,51.0,14,0,2,1
135.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2012,0,Вакум,10,Бүргэд,40.0,1,0,2,1
510.75,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2021,0,Вакум,16,Бүргэд,113.5,2,0,6,1
135.168,"УБ — Баянзүрх, Баянзүрх, Хороо 30",Паркет,1,2015,0,Вакум,12,Бүргэд,42.24,3,0,2,1
150.0,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,2017,0,Вакум,9,Бүргэд,67.7,9,0,2,1
594.65,"УБ — Хан-Уул, 120 мянгат",Паркет,3,2015,1,Вакум,12,Бүргэд,110.0,12,0,3,1
800.0,"УБ — Хан-Уул, Хүннү",Паркет,2,2021,1,Вакум,10,Бүргэд,212.0,9,0,6,1
118.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,1988,0,Вакум,6,Бүргэд,47.0,5,0,3,1
828.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2020,1,Вакум,16,Бүргэд,148.0,10,1,4,1
250.0,"УБ — Сүхбаатар, Хүнсний 50-р дэлгүүр",Паркет,1,1998,0,Вакум,4,Бүргэд,54.0,2,0,2,1
354.0,"УБ — Хан-Уул, Яармаг",Паркет,2,2021,1,Вакум,16,Бүргэд,107.0,1,1,6,1
185.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,2,1980,0,Вакум,9,Бүргэд,86.0,4,0,4,1
610.0,"УБ — Хан-Уул, Зайсан",Паркет,3,2015,1,Вакум,6,Бүргэд,160.0,2,1,4,1
195.0,УБ — Сүхбаатар,Паркет,1,1989,0,Вакум,9,Бүргэд,49.0,2,0,3,1
157.0,"УБ — Баянгол, Модны 2",Паркет,1,2020,0,Вакум,9,Төмөр,42.21,4,1,2,1
389.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2022,0,Вакум,4,Бүргэд,97.0,16,0,6,1
335.0,"УБ — Сүхбаатар, Америкын элчин сайдын яам",Паркет,1,2016,0,Вакум,10,Бүргэд,93.0,1,1,4,1
193.27,"УБ — Баянзүрх, 14-р хороолол",Паркет,1,2023,0,Вакум,16,Бүргэд,55.22,15,0,2,1
150.0,"УБ — Баянгол, 25-р эмийн сан",Паркет,1,2013,0,Вакум,12,Бүргэд,48.2,2,0,2,1
279.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,1,Төмөр вакум,10,Төмөр вакум,55.93,1,0,3,1
210.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,16,Бүргэд,91.0,4,0,3,1
85.0,"УБ — Баянгол, 10-р хороолол",Паркет,0,2009,0,Төмөр вакум,12,Төмөр вакум,29.0,1,0,1,1
405.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2008,0,Вакум,9,Төмөр,114.2,2,1,3,1
230.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2015,0,Вакум,15,Төмөр,74.72,3,1,3,1
150.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,1987,0,Вакум,5,Бүргэд,68.0,1,0,4,1
128.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29",Паркет,1,2012,0,Вакум,4,Бүргэд,48.0,1,1,3,1
550.0,"УБ — Хан-Уул, River stone",Паркет,2,2013,1,Вакум,10,Төмөр вакум,131.0,9,1,6,1
158.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2012,0,Вакум,12,Бүргэд,55.0,4,1,3,1
664.6120000000001,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2023,0,Вакум,16,Бүргэд,127.81,4,0,5,1
